ID,Text,Is_Activism,Category,Post_Id,Like_Count
602,12 Wo.Gefällt 61 MalAntworten,False,None,CteRKTGgRFR,0
603,About a month ago iam bought this Cruzio M from flipkart. But after using it in some rainy weather iam experiencing bad odor from this product and i can’t use it with this kind of bad smell. So kindly suggest me a solution to this issue.,False,None,CteRKTGgRFR,1
604,Mahomes and Trevor were definitely at gun point,False,None,CteRKTGgRFR,90
605,Yeah. Not buying your dead Kangaroo product. Stop killing animals to make shoes. There are literally so many other alternatives.,False,None,CteRKTGgRFR,41
606,Wouldn't it have made sense to include Zidane or Messi? 😐,False,None,CteRKTGgRFR,212
607,🏀///,False,None,CteRKTGgRFR,7
608,Where is the GOAT,False,None,CteRKTGgRFR,40
609,Why do you have a DUDE modeling for WOMEN’s bathing suit on your website? 🤮🤮🤮🤮🤮,False,None,CteRKTGgRFR,2
610,#پیمان_ادیداس,False,None,CteRKTGgRFR,8
611,@adidas why are you still using kangaroo leather?,False,None,CteRKTGgRFR,18
612,"From now on, the Adidas have to make their own with two lines, because a line's gone, safir of the Adidas in Iran. PeymAn adidas roht shad",False,None,CteRKTGgRFR,6
613,#پیمان_ادیداس 🖤🕊️🖤,False,None,CteRKTGgRFR,7
614,یه خط از سه خط ادیداس کم شد..!🖤🍃,False,None,CteRKTGgRFR,35
615,یه خط از سه خط کم شد 🖤👑🥀,False,None,CteRKTGgRFR,8
616,پیمان ادیداس 🖤🖤,False,None,CteRKTGgRFR,24
617,🤔 @patrickmahomes @tlawrence16,False,None,CteRKTGgRFR,15
618,STOP KANGAROO CRUELTY!,False,None,CteRKTGgRFR,1
619,É o Cássio,False,None,CteRKTGgRFR,8
620,از این به بعد آدیداس نمیپوشم,False,None,CteRKTGgRFR,5
621,Messi 🐐,False,None,CteRKTGgRFR,3
622,STOP MURDERING KANGAROOS !!!! 😡 😡 😡,False,None,CteRKTGgRFR,9
623,1 Wo.Gefällt 1 MalAntworten,False,None,CteRKTGgRFR,0
624,سلام یکی از طرفدارهای مهم شرکت ادیداس که محصولات راتبلیغ می‌کرد وبین مرد طرفدارهای زیادی داشت مرده و حتی شرکت شمایه همدردی نکردبه یه استوری به نظراین رفتار دوراز یک شرکت مردمی نیست,False,None,CteRKTGgRFR,0
625,12 Wo.Gefällt 9 MalAntworten,False,None,CteRKTGgRFR,0
626,who tf r those people they showed at the end.,False,None,CteRKTGgRFR,44
627,BOYCOTTING ADIDAS FOR KANGAROO SLAUGHTER,False,None,CteRKTGgRFR,12
628,stop using kangaroos 🦘 for your shoes! so cruel!,False,None,CteRKTGgRFR,31
629,#بیایید_نتونیم_بدون_پیمان_زندگی_کنیم,False,None,CteRKTGgRFR,3
630,Leave the kangaroos alone.,False,None,CteRKTGgRFR,10
631,پیمان مرده . ی خط کم کنید 👣,False,None,CteRKTGgRFR,7
632,🇦🇷🐐,False,None,CteRKTGgRFR,1
633,NONE of those women are the greatest at anything! The women’s national team was beaten by a bunch of 15 year old boys! Political correctness is NOT always correct!!! 🙄🙄🙄,False,None,CteRKTGgRFR,2
634,"@adidas, stop hunting for 🦘 for your shoes.",False,None,CteRKTGgRFR,2
635,Are you still massacring kangaroos for footwear? Have you ended this barbaric practice yet?,False,None,CteRKTGgRFR,39
636,Why are you slaughtering mass numbers of kangaroos for their skin? Wtf is wrong with you? We don't kill animals for fashion anymore - the future is cruelty free.,False,None,CteRKTGgRFR,11
637,STOP KILLING KANGAROOS 🛑,False,None,CteRKTGgRFR,12
638,6 Wo.Gefällt 8 MalAntworten,False,None,CteRKTGgRFR,0
639,Stop killing kangaroos,False,None,CteRKTGgRFR,32
640,Don’t sell kangaroo leather!!!!!!!!,False,None,CteRKTGgRFR,16
641,WTF? Look Adidas hates women #womanface #dragface #vaginaface #WOMENMATTER https://www.adidas.com/us/pride-swimsuit/IA3339.html,False,None,CteRKTGgRFR,2
642,12 Wo.Gefällt 4 MalAntworten,False,None,CteRKTGgRFR,0
643,Our family will no longer purchase your products until you stop killing kangaroos to make your shoes. I HOPE EVERYONE KNOWS YOU KILL KANGAROOS FOR YOUR SHOES,False,None,CteRKTGgRFR,58
644,Y’all kill kangaroos to use their dead skin for ugly shoes! I’m never supporting adidas again 🤮 stop murdering animals!!,False,None,CteRKTGgRFR,7
645,پیمان آدیداس🖤🖤,False,None,CteRKTGgRFR,18
646,#پیمان_ادیداس,False,None,CteRKTGgRFR,6
647,#پیمان_آدیداس,False,None,CteRKTGgRFR,4
648,#پیمان_ادیداس,False,None,CteRKTGgRFR,7
649,I love kangaroos and I was very disappointed to find out they are made into shoes 🥺 please stop,False,None,CteRKTGgRFR,4
650,#animalabusers,False,None,CteRKTGgRFR,3
651,@adidas Have you stopped massacring Kangaroos to make footwear? Have they ended this barbaric assault on kangaroos just for footwear?,False,None,CteRKTGgRFR,3
652,Stop the kangaroo slaughter,False,None,CteRKTGgRFR,3
653,Leave the kangaroos alone!!!!!,False,None,CteRKTGgRFR,3
654,Stop using kangaroos for ur fashion products 😢#adidas #messi,False,None,CteRKTGgRFR,3
655,"Stop using animal hides for shoes. There are alternatives, it's the 21st century...duh.",False,None,CteRKTGgRFR,3
656,STOP EXPLOITING KANGAROOS,False,None,CteRKTGgRFR,3
657,A BRAND THAT SUPPORTS THE WAR IN UKRAINE AND RETURNS TO THE RUSSIAN MARKET❗️,False,None,CteRKTGgRFR,2
658,ANIMAL CRUELTY IS LINKED TO CHILD SEXUAL ABUSE AND RAPE. YOU’RE GETTING EXPOSED!,False,None,CteRKTGgRFR,2
659,😍😍😍,False,None,CteRKTGgRFR,1
660,پیمان آدیداس روحت شاد 🌹🌹💔💔🖤🖤,False,None,CteRKTGgRFR,18
661,#پیمان_ادیداس...🖤🏴,False,None,CteRKTGgRFR,25
662,Adidas 🤮🤮🤮,False,None,CteRKTGgRFR,2
663,Not purchasing...until you either start making human leather shoe or stop with the kangaroo once!,False,None,CteRKTGgRFR,7
664,#payyourworkers 🙌,False,None,CteRKTGgRFR,4
665,WE KNOW WHAT YOURE DOING TO KANGAROOS AND OTHER ANIMALS AND CHILDREN. YOURE GETTING EXPOSED EVERYWHERE AND WE’LL NEVER STOP!,False,None,CteRKTGgRFR,1
666,Why do you support abusive people like @fewocious,False,None,CteRKTGgRFR,1
667,Ban kangaroo leather! Please,False,None,CteRKTGgRFR,1
668,@adidas Stop using kangaroo leather!!,False,None,CteRKTGgRFR,1
669,Do you kangaroo? Addis kills em for yer feet.,False,None,CteRKTGgRFR,7
670,Messi: se dice fulbo,False,None,CteRKTGgRFR,2
671,they didn't even know messi is the greatest football player of all time but still they want to collaborate wth him,False,None,CteRKTGgRFR,2
672,پیمان ادیداس🖤🥺,False,None,CteRKTGgRFR,2
673,#peyman_adidas 🕊️🖤,False,None,CteRKTGgRFR,0
674,@peymanadids روحت شاد🖤🖤🖤,False,None,CteRKTGgRFR,0
675,@peymanadids 🖤,False,None,CteRKTGgRFR,0
676,@adidas @peymanadids,False,None,CteRKTGgRFR,1
677,@peymanadids 🤦🖤🖤,False,None,CteRKTGgRFR,2
678,🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤peymanadidas🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,False,None,CteRKTGgRFR,1
679,🔥🔥,False,None,CteRKTGgRFR,0
680,Messi the G.O.A.T 😮 🔥 🇦🇷,False,None,CteRKTGgRFR,1
681,soccer❌football✅,False,None,CteRKTGgRFR,1
682,Messi ting,False,None,CteRKTGgRFR,14
683,12 Wo.Gefällt 2 MalAntworten,False,None,CteRKTGgRFR,0
684,👏👏👏🔥🔥🔥❤️❤️❤️❤️a melhor adidas😍😍😍😍🇧🇷🌍🥇❤️❤️🤩🚀🚀🚀🚀🚀🚀🚀🚀,False,None,CteRKTGgRFR,1
685,"I seriously cant seem to get hold on anyone about a package of yeezy’s that says its delivered and payed for but I never got it. I was suposed to hear back from the support whatssap team in NL named Abigail, but she never came back at me and then I got an email that said the case 59787763 has been closed??? Obviously its not since I never heared back and paid €220 for sneakers I never got!!?",False,None,CteRKTGgRFR,0
686,#allegriout,False,None,CteRKTGgRFR,1
687,#allegriout,False,None,CteRKTGgRFR,2
688,#allegriout,False,None,CteRKTGgRFR,3
689,🖤🖤🥀🥀🥀😑😑,False,None,CteRKTGgRFR,2
690,"Зачем Адидас существует в этом мире,если вас нет в России?",False,None,CteRKTGgRFR,0
691,Yessssss /// 🔥🔥!!!,False,None,CteRKTGgRFR,4
692,siuuuuu,False,None,CteRKTGgRFR,1
693,"Estimado Centro de Atención a Clientes de adidas,",False,None,CteRKTGgRFR,0
694,Bernardo Silva🇵🇹🪄,False,None,CteRKTGgRFR,3
695,Kanye west,False,None,CteRKTGgRFR,1
696,"Thanks guys, they just said football",False,None,CteRKTGgRFR,3
697,Roy Kent,False,None,CteRKTGgRFR,1
698,Cool🤙🤙🤙,False,None,CteRKTGgRFR,0
699,😍😍😍🔥,False,None,CteRKTGgRFR,0
700,🔥🔥,False,None,CteRKTGgRFR,0
701,❤️❤️❤️,False,None,CteRKTGgRFR,0
702,👏👏👏,False,None,CteRKTGgRFR,0
703,😍😍😍,False,None,CteRKTGgRFR,0
704,We would love to partner with @larisantosbe !! It will be too amazing @adidas @adidasbrasil @adidasfootball 👏✨,False,None,CteRKTGgRFR,0
705,❤️,False,None,CteRKTGgRFR,0
706,Horrible ad,False,None,CteRKTGgRFR,0
707,👏👏,False,None,CteRKTGgRFR,0
708,12 Wo.Antworten,False,None,CteRKTGgRFR,0
709,Not soccer please 😭,False,None,CteRKTGgRFR,0
710,❤️❤️❤️,False,None,CteRKTGgRFR,0
711,Thought they were gonna show real futbol players lol,False,None,CteRKTGgRFR,0
712,🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁,False,None,CteRKTGgRFR,0
713,❤️❤️❤️,False,None,CteRKTGgRFR,0
714,👑✨❤️,False,None,CteRKTGgRFR,0
715,😍😍😍🔥🔥❤️❤️,False,None,CteRKTGgRFR,0
716,Messi,False,None,CteRKTGgRFR,0
717,Adidas you’re a joke! @nike beats y’all in everything and you will always be runner up. Adidas can’t even give their loyal customers deliveries without overcharging them. Such a trash corporation,False,None,CteRKTGgRFR,0
718,🖤🖤🖤🖤,False,None,CteRKTGgRFR,0
719,🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,False,None,CteRKTGgRFR,0
720,"From now on, the Adidas have to make their own with two lines, because a line's gone, safir of the Adidas in Iran. PeymAn adidas roht shad",False,None,CteRKTGgRFR,0
721,پیمان,False,None,CteRKTGgRFR,0
722,Peyman adidas,False,None,CteRKTGgRFR,0
723,🔥🔥🔥🔥,False,None,CteRKTGgRFR,0
724,Terrible ad,False,None,CteRKTGgRFR,0
725,Trevor tell Adidas to keep men out of women's clothing,False,None,CteRKTGgRFR,0
726,Patrick mahomes is,False,None,CteRKTGgRFR,0
727,It’s also soccer not football,False,None,CteRKTGgRFR,0
728,"It's not soccer, football or fútbol, it's fulbol @leomessi @patrickmahomes",False,None,CteRKTGgRFR,0
729,#پیمان_آدیداس,False,None,CteRKTGgRFR,0
730,And u show the women 😐,False,None,CteRKTGgRFR,0
731,@peymanadids,False,None,CteRKTGgRFR,0
732,So adidas is getting back to Russia under a different name? Shame on you.,True,Environmental,CslmlPOAOhY,4
733,Vaaaaamooos #MoveForThePlanet 🌎🌍🌏,False,Environmental,CslmlPOAOhY,100
734,I would feel ashamed to wear adidas..,False,Environmental,CslmlPOAOhY,14
735,"Do you guys hate women or are you into freaky stuff. Let's not forget your partnership with Balenciaga. Don't erase the most beautiful of beings, WOMEN.",False,Environmental,CslmlPOAOhY,56
736,Cant sign in in the confirmed app fox it,False,Environmental,CslmlPOAOhY,3
737,Where’s that one woke ad y’all posted? Don’t cower out now? You did what you did.,False,Environmental,CslmlPOAOhY,4
738,Boycotting - go woke go broke,False,Environmental,CslmlPOAOhY,17
739,You guys received my return 22 days ago and no one is responding to me what is going on ?!?,False,Environmental,CslmlPOAOhY,6
740,❤️❤️❤️,False,Environmental,CslmlPOAOhY,27
741,"Sorry Adidas, father of two athletes that will no longer wear your products. Go woke, go broke. A very small % of the population thinks this stuff is great and they aren't the ones spending the $$$. Guys like me are. Done.",False,Environmental,CslmlPOAOhY,20
742,🤮🤢,False,Environmental,CslmlPOAOhY,12
743,Throwing away all my adidas 👏,False,Environmental,CslmlPOAOhY,21
744,¡Vamooos! Toca movernos por el planeta. 🌎🫶,False,Environmental,CslmlPOAOhY,17
745,If you care for the planet then why are you funding world's largest land-dwelling wildlife massacre by selling kangaroo leather boots? At least @nike initiated a sustainable change by promoting plant based leather boots with @billieeilish,False,Environmental,CslmlPOAOhY,6
746,"No thanks, @adidas ….we don’t want men dressing up as women to sell “women’s” products that aren’t even for us REAL women! Sorry, if you can’t call people what they really are and stop erasing what a woman is, you’re gonna be like Bud Light!",False,Environmental,CslmlPOAOhY,30
747,Go Woke# Go Broke#,False,Environmental,CslmlPOAOhY,77
748,We haven't forgotten,False,Environmental,CslmlPOAOhY,5
749,#boycottadidas,False,Environmental,CslmlPOAOhY,16
750,I love tennis 💚🎾🎾🎾🎾,False,Environmental,CslmlPOAOhY,3
751,Super excited for this 😍,False,Environmental,CslmlPOAOhY,2
752,👏👏👏,False,Environmental,CslmlPOAOhY,2
753,😍😍😍,False,Environmental,CslmlPOAOhY,2
754,"Sorry Adidas, this woman here is not buying your products anymore.....and neither will mu boyfriend because I'm not letting him do it. Bye bye",False,Environmental,CslmlPOAOhY,51
755,Not buying,False,Environmental,CslmlPOAOhY,28
756,I've been head to toe Adidas since the mid 80s...we are DONE,False,Environmental,CslmlPOAOhY,7
757,STOP WOKE!!!!!!!!,False,Environmental,CslmlPOAOhY,128
758,No more 💵s from me. Can’t put a man in a woman’s 🩱and expect people to support you.,False,Environmental,CslmlPOAOhY,10
759,👏🔥,False,Environmental,CslmlPOAOhY,2
760,😍🔥😍,False,Environmental,CslmlPOAOhY,2
761,Just bought 2 pairs of New Balance. Throwing away my Adidas 😂,False,Environmental,CslmlPOAOhY,16
762,#BoycottNike #BoycottAdidas,False,Environmental,CslmlPOAOhY,36
763,Moving alright...to a company that isn't trying to irradicate women.😡,False,Environmental,CslmlPOAOhY,115
764,Cancelled,False,Environmental,CslmlPOAOhY,9
765,The planet needs you to not sell woman’s bathing suits with a man modeling them. 🤮,False,Environmental,CslmlPOAOhY,71
766,#respectwomen,False,Environmental,CslmlPOAOhY,7
767,"Go woke, go broke. Never buying Adidas, ever again.",False,Environmental,CslmlPOAOhY,320
768,777555ppdŵẃ7667d⁹ 9c0ä,False,Environmental,CslmlPOAOhY,0
769,Stop erasing women,False,Environmental,CslmlPOAOhY,49
770,I've been buying adidas for over 7 years. That's all I wear. Not no more! What a damn shame. Go woke go broke!!,False,Environmental,CslmlPOAOhY,48
771,"From the latest advertise. In my house we no longer will use this brand. Women since the past has fight so much for equality, we do not accept a biologic male replace biologic women . Nothing against peoples choice at all. Nothing to do with that.",False,Environmental,CslmlPOAOhY,41
772,Man I never though this company would drop the level it has. Never thought I’d have to cancel adidas but oh well!,False,Environmental,CslmlPOAOhY,22
773,Throwing my adidas in the 🗑 go woke go broke,False,Environmental,CslmlPOAOhY,65
774,"GET THOSE MEN OUT OF WOMENS SWIM SUITS. No one wants or needs to see that. GO WOKE, GO BROKE. We won’t stand for this! Do what’s right dang it!",False,Environmental,CslmlPOAOhY,138
775,Go woke go broke,False,Environmental,CslmlPOAOhY,97
776,Guess I gotta find new football boots. Smh . U companies will sell out for anything. Smdh,False,Environmental,CslmlPOAOhY,74
777,Go woke go broke. Stop erasing women.,False,Environmental,CslmlPOAOhY,218
778,Do not erase real women!!!! What The hell Adidas???,False,Environmental,CslmlPOAOhY,303
779,Go woke go broke,False,Environmental,CslmlPOAOhY,124
780,"Shame on you, adidas for trying to erase real women with your sick agenda. Never giving you another $.",False,Environmental,CslmlPOAOhY,160
781,#stoperasingrealwomen,False,Environmental,CslmlPOAOhY,59
782,Stop erasing women,False,Environmental,CslmlPOAOhY,34
783,14 Wo.Gefällt 2 MalAntworten,False,Environmental,CslmlPOAOhY,0
784,#GoWokeGoBroke,False,Environmental,CslmlPOAOhY,3
785,I will not buy shoes that support the Russian army!,False,Environmental,CslmlPOAOhY,5
786,why are you coming back to Russia? are you not interested in human suffering? only German business counts?,False,Environmental,CslmlPOAOhY,3
787,"My generation had Wonder Woman! This generation I wonder if “she” is a woman. Go woke, go broke!",False,Environmental,CslmlPOAOhY,66
788,"Get woke, go broke!",False,Environmental,CslmlPOAOhY,25
789,"Stopped buying Adidas 3 years ago when you turned woke. Used gazelle all my life, your loss.",False,Environmental,CslmlPOAOhY,3
790,Bye Adidas. Only puman in my home now. Keep your men lose the women,False,Environmental,CslmlPOAOhY,5
791,#gowokegobroke,False,Environmental,CslmlPOAOhY,94
792,@adidas sign the #PayYourWorkers agreement! #AdidasStealsFromWomenOfColor #adidasSTEALS,False,Environmental,CslmlPOAOhY,6
793,Is the population short of women or something 🤔,False,Environmental,CslmlPOAOhY,28
794,#canceladidas 🤢🤢🤢🤢,False,Environmental,CslmlPOAOhY,33
795,Stop pushing this pride sh i t,False,Environmental,CslmlPOAOhY,45
796,Y’all suck,False,Environmental,CslmlPOAOhY,8
797,🗑,False,Environmental,CslmlPOAOhY,4
798,"Go woke, go broke.",False,Environmental,CslmlPOAOhY,67
799,❤️❤️❤️,False,Environmental,CslmlPOAOhY,1
800,"Serious case happening in Spain (racist country) in a club where the material supplier is you and no pronouncement defending the cause, mainly our jewel, our Brazilian born talent, ViniJr. I know his sponsor is your competitors, but this is not the time for that, honor the club you sponsor and defend the human being who wears your shirt",False,Environmental,CslmlPOAOhY,1
801,15 Wo.Gefällt 1 MalAntworten,False,Environmental,CslmlPOAOhY,0
802,Collab with @marcellasne_ again,False,Environmental,CslmlPOAOhY,1
803,"Hello, why in Kazakhstan in your official shops I cant found #adidassamba?",False,Environmental,CslmlPOAOhY,1
804,I love everything that is ADIDAS. obsession ❤️,False,Environmental,CslmlPOAOhY,1
805,Let’s move! 🔥🔥🔥,False,Environmental,CslmlPOAOhY,4
806,Do you sponsor racists? What about you supporting @vinijr ?,False,Environmental,CslmlPOAOhY,6
807,Not to mention adidas’s is trying to rob Kanye,False,Environmental,CslmlPOAOhY,3
808,🤢🤢🤢🤢,False,Environmental,CslmlPOAOhY,3
809,Is Kanye getting paid for these new Yeezy releases?,False,Environmental,CslmlPOAOhY,2
810,Ahhhhhhh run ye his 75 ms mfs hahahaha Jesus is more powerful than anything y’all can throw at his warriors hahaha and all in the end these agendas will fail.. y’all can’t defeat Jesus,False,Environmental,CslmlPOAOhY,4
811,Call ye and fix up…Users,False,Environmental,CslmlPOAOhY,2
812,👟 🌎 ❤️,False,Environmental,CslmlPOAOhY,5
813,PAY YOUR WORKERS,False,Environmental,CslmlPOAOhY,6
814,15 Wo.Gefällt 34 MalAntworten,False,Environmental,CslmlPOAOhY,0
815,Pay that man he 75Ms,False,Environmental,CslmlPOAOhY,13
816,Now to place it,False,Environmental,CslmlPOAOhY,3
817,Go woke go broke,False,Environmental,CslmlPOAOhY,1
818,"Que vergonha e decepção ver marcas tão influentes desrespeitando e desvalorizando as mulheres, qual é o seu problema com nós @adidas",False,Environmental,CslmlPOAOhY,4
819,Take a stand against @laliga and stop erasing women,False,Environmental,CslmlPOAOhY,3
820,Wheres is the line kanadia trail???????????,False,Environmental,CslmlPOAOhY,2
821,#payyourworkers,False,Environmental,CslmlPOAOhY,6
822,How about taking a stand against @laliga,False,Environmental,CslmlPOAOhY,3
823,Kanye West 💪🏾,False,Environmental,CslmlPOAOhY,10
824,You @adidas are discussing,False,Environmental,CslmlPOAOhY,3
825,13 Wo.Gefällt 4 MalAntworten,False,Environmental,CslmlPOAOhY,0
826,😍😍😍😍😍follow me,False,Environmental,CslmlPOAOhY,3
827,👊🏽👊🏽👊🏽💙♥️,False,Environmental,CslmlPOAOhY,1
828,folow mw,False,Environmental,CslmlPOAOhY,2
829,"Desde que salimos campeones mi nene de 9 años me pide la camiseta de 3 estrellas, entraba a la pagina todos los días, hasta que salió y estaba agotado el talle, siguió insistiendo y estaba! La compramos, haciendo el esfuerzo ya que no es barato para nosotros. Ponemos la dirección del trabajo para asegurar que nos llegue. Despues de 7 días me avisan que pasaron a las 20h, no me encontraba. Llamo a @adidasar y me informan que siendo miércoles y jueves y viernes son feriados, el transporte que trabaja días hábiles llegaría la semana siguiente. Me avisan que pasaron el viernes feriado. A la semana siguiente me llega un mail que me devuelven el dinero de la compra por no haberme encontrado. No hay día que mi nene no me pregunte si llegó su camiseta. Llamé nuevamente a #adidas y me dijeron en varias ocasiones que no pueden hacer nada, me ofrecen 15% off en otra cosa porque la camiseta no entra en promociones. No quiero otra cosa que la camiseta de mi nene. @adidas no me soluciona el inconveniente, donde incumplieron en enviarme el producto como indican días hábiles. Hoy la camiseta me cuesta $5000 pesos más aparte del tiempo perdido. Agradecería una pronta respuesta ya que no quiero mentirle a mi hijo con el tema de la camiseta. Ojala puedan darme una mano @leomessi @juliaanalvarez @emi_martinez26 @nahuelmolina35 @cutiromero2 @nicolasotamendi30 @tagliafico3 @enzojfernandez",False,Environmental,CslmlPOAOhY,3
830,#payyourworkers,False,Environmental,CslmlPOAOhY,6
831,Still waiting 2 weeks after my expected delivery date for my yeezy slides! One reason why nike will own you guys in sales and customer support year after year.,False,Environmental,CslmlPOAOhY,6
832,Took the L today in court 😂. Your shoes are still 🗑️ without Ye.,False,Environmental,CslmlPOAOhY,65
833,Parem de desrespeitarem as mulheres #boycottadidas,False,Environmental,CslmlPOAOhY,12
834,#payyourworkers,False,Environmental,CslmlPOAOhY,4
835,#canceladidas,False,Environmental,CslmlPOAOhY,15
836,#boycottadidas,False,Environmental,CslmlPOAOhY,32
837,"🤮🤮🤮🤮🤮 powra vi a propaganda de vocês que coisa mais ridícula aquele maiô, neste final de semana quase comprei 2 tênis legais na loja da Adidas no Porto Belo Shopping, escapei, eu ia ficar muito decepcionado em saber que dei suporte a uma empresa que apoia essa cultura woke lixo 🤮🤮🤮🤮🤮",False,Environmental,CslmlPOAOhY,13
838,#canceladidas,False,Environmental,CslmlPOAOhY,31
839,move for the planet? shut up,False,Environmental,CslmlPOAOhY,54
840,#canceladidas,False,Environmental,CslmlPOAOhY,66
841,#PayYourWorkers #RespectLabourRights ADIDAS SHAME ON YOU🔥,False,Environmental,CslmlPOAOhY,15
842,@adidas @adidasoriginals what kind of pyramid company?! Pay your workers.,False,Environmental,CslmlPOAOhY,3
843,Go woke go broke,False,Environmental,CslmlPOAOhY,53
844,#payyourworkers,False,Environmental,CslmlPOAOhY,5
845,#BoycottAdidas https://americanreveille.com/woke-world/adidas-is-accused-of-trying-to-erase-women-by-using-biological-male-model-with-hairy-chest-and-bulging-crotch-for-its-womens-swimwear-line-during-pride-month-one-month-after-nike-paid-dylan-mulva/?fbclid=IwAR1MsABwXQy_ed8P7Q_g9KrpOcoFmruKgQSVakrRyc9GbREf0wH7s1cH9fg,False,Environmental,CslmlPOAOhY,4
846,Quem lacra não lucra #boycottadidas,False,Environmental,CslmlPOAOhY,6
847,#Cancelled,False,Environmental,CslmlPOAOhY,8
848,😍😍😍,False,Environmental,CslmlPOAOhY,0
849,🌍,False,Environmental,CslmlPOAOhY,1
850,Messi the G.O.A.T 😮 🔥 🇦🇷,False,Environmental,CslmlPOAOhY,1
851,👏👏👏👏,False,Environmental,CslmlPOAOhY,2
852,🙌🙌🙌👏👏👏,False,Environmental,CslmlPOAOhY,2
853,te vi @juanpazurita,False,Environmental,CslmlPOAOhY,0
854,😍😍,False,Environmental,CslmlPOAOhY,2
855,🙌🏾✨🌍,False,Environmental,CslmlPOAOhY,2
856,❤️,False,Environmental,CslmlPOAOhY,1
857,Oh damn I just came by looking for the Yeezy drops,False,Environmental,CslmlPOAOhY,1
858,🙌🔥👏 @adidas,False,Environmental,CslmlPOAOhY,1
859,Their marketing department really trying to back pedal lmao,False,Environmental,CslmlPOAOhY,20
860,🤢🤮,False,Environmental,CslmlPOAOhY,16
861,FIX THE APP MORONS,False,Environmental,CslmlPOAOhY,1
862,"🌎 Es nuestro planeta, hay que movernos. 😉",False,Environmental,CslmlPOAOhY,2
863,"“Go woke go broke” said by people who never bought a single adidas clothing, who doesn’t even got the aesthetics of the brand and never really get adidas’ positioning. LOL ok, ok…. Time to sleep, granny",False,Environmental,CslmlPOAOhY,5
864,Shame on you woke Adidas 🤮,False,Environmental,CslmlPOAOhY,9
865,🤢🤮,False,Environmental,CslmlPOAOhY,5
866,Woker Mist... Agenda 2030,False,Environmental,CslmlPOAOhY,1
867,🤢🤮,False,Environmental,CslmlPOAOhY,3
868,It is sad to see that no announcement has yet made by adidas official page about partnership with Indian Cricket Team! (Only Adidas India’s page made an announcement). Treat every sports as one ☝️and every country as equal!,False,Environmental,CslmlPOAOhY,5
869,You certainly are….moving in the wrong direction by trying to pose men as women. Awful and shameful. Good riddance @addidas,False,Environmental,CslmlPOAOhY,4
870,❤️,False,Environmental,CslmlPOAOhY,1
871,Qual posicionamento de vocês em relação ao ato de racismo sofrido pelo nosso Vinicius ???,False,Environmental,CslmlPOAOhY,1
872,@hbc_06 🔥🔥 yoooooo🖤,False,Environmental,CslmlPOAOhY,1
873,Not a single word about @vinijr ????,False,Environmental,CslmlPOAOhY,4
874,No support for @vinijr and @realmadrid ?!?!!!!,False,Environmental,CslmlPOAOhY,7
875,Futbol 🎉💖🎉💖🎉💖🎉,False,Environmental,CslmlPOAOhY,2
876,"“I like to move it, it move. I like to move it, it move. I like to… MOVE IT!”",False,Environmental,CslmlPOAOhY,10
877,Juanpa Zurita 😍😍😍,False,Environmental,CslmlPOAOhY,1
878,The black guy is so hot adidas 😍,False,Environmental,CslmlPOAOhY,4
879,Let’s go. Let’s do this. #adidasrunnersdubai,False,Environmental,CslmlPOAOhY,5
880,15 Wo.Gefällt 4 MalAntworten,False,Environmental,CslmlPOAOhY,0
881,"If you plan to leave that stupid plastic tenniscourt on the barrier reef for your advertising, the only place I'm running to is the local Nike store in my city...and I'm a 20+ years adidas fan and customer...idiots!",False,Environmental,CslmlPOAOhY,1
882,Todos juntos a movernos por el planeta. 🤩🌎,False,Environmental,CslmlPOAOhY,8
883,Lessssssgoooooo @hbc_06 👏🏽👏🏽👏🏽,False,Environmental,CslmlPOAOhY,1
884,❤️❤️❤️❤️🔥🔥🔥🔥🔥,False,Environmental,CslmlPOAOhY,1
885,"Great to have the Move For The Planet on Kinomap! Thank you for this opportunity. Together, nothing is impossible 🙌",False,Environmental,CslmlPOAOhY,3
886,15 Wo.Gefällt 3 MalAntworten,False,Environmental,CslmlPOAOhY,0
887,15 Wo.Gefällt 2 MalAntworten,False,Environmental,CslmlPOAOhY,0
888,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,False,Environmental,CslmlPOAOhY,0
889,الاستورى 🔥🔥🔥,False,Environmental,CslmlPOAOhY,0
890,Wow wow wow.. let’s move 🔥🔥🔥🔥🌎,False,Environmental,CslmlPOAOhY,4
891,Vcs como fornecedor de material esportivo e patrocinador do @realmadrid não farão nada em apoio ao @vinijr ? #laligaracista,False,Environmental,CslmlPOAOhY,4
892,#naoracismo 🇧🇷✊🏿,False,Environmental,CslmlPOAOhY,3
